"City","Excess heat factor","RRfit","RRlow","RRhigh"
"Melbourne",-65,24.0665168010951,-11.2729887928967,73.4815630747193
"Melbourne",-64.9,24.0117468929282,-11.2480687729341,73.2797602802553
"Melbourne",-64.8,23.9570215102415,-11.2231613831914,73.0782873223567
"Melbourne",-64.7,23.9023407174324,-11.1982667161674,72.8771440326569
"Melbourne",-64.6,23.8477045787568,-11.1733848643598,72.6763302418444
"Melbourne",-64.5,23.7931131583295,-11.1485159202646,72.4758457796669
"Melbourne",-64.4,23.7385665201244,-11.1236599763754,72.2756904749374
"Melbourne",-64.3,23.6840647279751,-11.098817125182,72.0758641555392
"Melbourne",-64.2,23.6296078455751,-11.07398745917,71.876366648431
"Melbourne",-64.1,23.5751959364779,-11.0491710708196,71.6771977796521
"Melbourne",-64,23.5208290640978,-11.024368052605,71.4783573743278
"Melbourne",-63.9,23.4665072917096,-10.9995784969933,71.2798452566744
"Melbourne",-63.8,23.4122306824497,-10.9748024964436,71.0816612500045
"Melbourne",-63.7,23.3579992993156,-10.9500401434063,70.8838051767319
"Melbourne",-63.6,23.303813205167,-10.9252915303218,70.6862768583769
"Melbourne",-63.5,23.2496724627254,-10.9005567496199,70.4890761155716
"Melbourne",-63.4,23.1955771345752,-10.875835893719,70.2922027680644
"Melbourne",-63.3,23.1415272831632,-10.8511290550246,70.0956566347257
"Melbourne",-63.2,23.0875229707996,-10.8264363259289,69.8994375335525
"Melbourne",-63.1,23.033564259658,-10.8017577988097,69.7035452816738
"Melbourne",-63,22.9796512117759,-10.7770935660294,69.5079796953552
"Melbourne",-62.9,22.9257838890548,-10.7524437199341,69.3127405900043
"Melbourne",-62.8,22.8719623532608,-10.7278083528524,69.1178277801755
"Melbourne",-62.7,22.8181866660245,-10.7031875570948,68.9232410795748
"Melbourne",-62.6,22.7644568888421,-10.6785814249526,68.7289803010652
"Melbourne",-62.5,22.7107730830749,-10.6539900486967,68.5350452566713
"Melbourne",-62.4,22.6571353099501,-10.6294135205769,68.3414357575839
"Melbourne",-62.3,22.6035436305609,-10.6048519328207,68.1481516141657
"Melbourne",-62.2,22.5499981058672,-10.5803053776326,67.9551926359556
"Melbourne",-62.1,22.4964987966954,-10.5557739471925,67.7625586316737
"Melbourne",-62,22.4430457637392,-10.5312577336553,67.5702494092258
"Melbourne",-61.9,22.3896390675596,-10.5067568291496,67.378264775709
"Melbourne",-61.8,22.3362787685856,-10.4822713257767,67.186604537416
"Melbourne",-61.7,22.282964927114,-10.4578013156095,66.9952684998397
"Melbourne",-61.6,22.2296976033102,-10.4333468906916,66.8042564676784
"Melbourne",-61.5,22.1764768572085,-10.408908143036,66.6135682448402
"Melbourne",-61.4,22.1233027487121,-10.3844851646245,66.4232036344481
"Melbourne",-61.3,22.0701753375937,-10.3600780474061,66.2331624388444
"Melbourne",-61.2,22.0170946834958,-10.3356868832963,66.0434444595954
"Melbourne",-61.1,21.9640608459309,-10.3113117641757,65.8540494974965
"Melbourne",-61,21.9110738842821,-10.2869527818895,65.6649773525762
"Melbourne",-60.9,21.8581338578031,-10.2626100282455,65.4762278241011
"Melbourne",-60.8,21.8052408256189,-10.238283595014,65.2878007105809
"Melbourne",-60.7,21.7523948467258,-10.2139735739258,65.0996958097722
"Melbourne",-60.6,21.6995959799919,-10.1896800566718,64.9119129186837
"Melbourne",-60.5,21.6468442841574,-10.1654031349014,64.7244518335803
"Melbourne",-60.4,21.594139817835,-10.1411429002216,64.5373123499884
"Melbourne",-60.3,21.5414826395101,-10.1168994441958,64.3504942626996
"Melbourne",-60.2,21.4888728075414,-10.0926728583426,64.1639973657756
"Melbourne",-60.1,21.4363103801607,-10.0684632341348,63.9778214525527
"Melbourne",-60,21.383795415474,-10.044270662998,63.7919663156464
"Melbourne",-59.9,21.331327971461,-10.0200952363096,63.6064317469552
"Melbourne",-59.8,21.2789081059763,-9.99593704539787,63.4212175376663
"Melbourne",-59.7,21.2265358767489,-9.9717961815401,63.2363234782584
"Melbourne",-59.6,21.1742113413833,-9.94767273596207,63.0517493585077
"Melbourne",-59.5,21.1219345573591,-9.92356679983644,62.8674949674911
"Melbourne",-59.4,21.069705582032,-9.89947846428176,62.683560093591
"Melbourne",-59.3,21.0175244726337,-9.87540782036119,62.4999445245
"Melbourne",-59.2,20.9653912862724,-9.85135495908123,62.3166480472244
"Melbourne",-59.1,20.913306079933,-9.82731997139055,62.1336704480894
"Melbourne",-59,20.861268910478,-9.80330294817872,61.9510115127426
"Melbourne",-58.9,20.8092798346468,-9.77930398027497,61.7686710261591
"Melbourne",-58.8,20.757338909057,-9.75532315844695,61.5866487726448
"Melbourne",-58.7,20.7054461902044,-9.73136057339945,61.4049445358414
"Melbourne",-58.6,20.6536017344631,-9.70741631577312,61.2235580987304
"Melbourne",-58.5,20.6018055980861,-9.68349047614322,61.042489243637
"Melbourne",-58.4,20.5500578372057,-9.65958314501826,60.8617377522348
"Melbourne",-58.3,20.4983585078337,-9.63569441283882,60.6813034055493
"Melbourne",-58.2,20.4467076658617,-9.61182436997615,60.5011859839626
"Melbourne",-58.1,20.3951053670614,-9.58797310673087,60.3213852672175
"Melbourne",-58,20.3435516670854,-9.56414071333168,60.141901034421
"Melbourne",-57.9,20.2920466214669,-9.54032727993398,59.9627330640492
"Melbourne",-57.8,20.2405902856204,-9.51653289661859,59.7838811339507
"Melbourne",-57.7,20.1891827148419,-9.49275765339035,59.6053450213509
"Melbourne",-57.6,20.1378239643095,-9.46900164017678,59.4271245028562
"Melbourne",-57.5,20.0865140890832,-9.44526494682671,59.2492193544577
"Melbourne",-57.4,20.0352531441061,-9.42154766310893,59.0716293515351
"Melbourne",-57.3,19.9840411842037,-9.39784987871074,58.8943542688613
"Melbourne",-57.2,19.9328782640851,-9.37417168323664,58.7173938806055
"Melbourne",-57.1,19.8817644383429,-9.35051316620684,58.5407479603376
"Melbourne",-57,19.8306997614538,-9.32687441705593,58.3644162810323
"Melbourne",-56.9,19.7796842877785,-9.30325552513139,58.1883986150724
"Melbourne",-56.8,19.7287180715625,-9.2796565796922,58.0126947342531
"Melbourne",-56.7,19.6778011669364,-9.25607766990738,57.8373044097857
"Melbourne",-56.6,19.6269336279161,-9.23251888485454,57.6622274123014
"Melbourne",-56.5,19.5761155084029,-9.20898031351846,57.4874635118553
"Melbourne",-56.4,19.5253468621843,-9.18546204478953,57.3130124779299
"Melbourne",-56.3,19.4746277429341,-9.16196416746239,57.1388740794389
"Melbourne",-56.2,19.423958204213,-9.13848677023433,56.9650480847312
"Melbourne",-56.1,19.3733382994684,-9.11502994170388,56.7915342615945
"Melbourne",-56,19.3227680820353,-9.09159377036922,56.6183323772589
"Melbourne",-55.9,19.2722476051364,-9.06817834462675,56.4454421984005
"Melbourne",-55.8,19.2217769218823,-9.04478375276949,56.2728634911455
"Melbourne",-55.7,19.1713560852723,-9.02141008298558,56.1005960210733
"Melbourne",-55.6,19.1209851481941,-8.99805742335671,55.9286395532205
"Melbourne",-55.5,19.0706641634248,-8.97472586185659,55.7569938520845
"Melbourne",-55.4,19.0203931836309,-8.95141548634935,55.5856586816267
"Melbourne",-55.3,18.9701722613685,-8.92812638458798,55.4146338052766
"Melbourne",-55.2,18.9200014490839,-8.90485864421274,55.2439189859349
"Melbourne",-55.1,18.869880799114,-8.88161235274955,55.0735139859772
"Melbourne",-55,18.8198103636865,-8.8583875976084,54.9034185672576
"Melbourne",-54.9,18.7697901949201,-8.8351844660817,54.7336324911121
"Melbourne",-54.8,18.7198203448251,-8.81200304534269,54.5641555183618
"Melbourne",-54.7,18.6699008653038,-8.78884342244375,54.3949874093168
"Melbourne",-54.6,18.6200318081504,-8.76570568431477,54.2261279237793
"Melbourne",-54.5,18.5702132250518,-8.74258991776153,54.0575768210472
"Melbourne",-54.4,18.520445167588,-8.71949620946393,53.8893338599171
"Melbourne",-54.3,18.4707276872319,-8.69642464597439,53.7213987986882
