"City","Excess heat factor","RRfit","RRlow","RRhigh"
"Melbourne",102.5,2.37025869061493,-48.7443394379723,104.458780737033
"Melbourne",102.6,2.38783295248413,-48.7935620840108,104.725592393381
"Melbourne",102.7,2.40543149459564,-48.8427631726529,104.992940392518
"Melbourne",102.8,2.4230543037697,-48.8919426470057,105.260825713978
"Melbourne",102.9,2.44070136682653,-48.9411004503383,105.529249339195
"Melbourne",103,2.45837267058651,-48.9902365260819,105.798212251511
"Melbourne",103.1,2.47606820187001,-49.0393508178293,106.067715436175
"Melbourne",103.2,2.49378794749739,-49.0884432693357,106.337759880349
"Melbourne",103.3,2.5115318942889,-49.1375138245176,106.608346573105
"Melbourne",103.4,2.52930002906468,-49.1865624274536,106.879476505434
"Melbourne",103.5,2.54709233864476,-49.235589022384,107.151150670248
"Melbourne",103.6,2.5649088098489,-49.2845935537105,107.423370062378
"Melbourne",103.7,2.58274942949661,-49.3335759659966,107.696135678581
"Melbourne",103.8,2.60061418440714,-49.3825362039674,107.969448517542
"Melbourne",103.9,2.61850306139932,-49.4314742125093,108.243309579877
"Melbourne",104,2.63641604729168,-49.4803899366702,108.517719868134
"Melbourne",104.1,2.65435312890221,-49.5292833216593,108.792680386797
"Melbourne",104.2,2.67231429304851,-49.5781543128471,109.068192142289
"Melbourne",104.3,2.6902995265476,-49.6270028557652,109.344256142976
"Melbourne",104.4,2.70830881621591,-49.6758288961067,109.620873399166
"Melbourne",104.5,2.72634214886927,-49.7246323797253,109.898044923115
"Melbourne",104.6,2.74439951132286,-49.773413252636,110.17577172903
"Melbourne",104.7,2.76248089039113,-49.8221714610147,110.45405483307
"Melbourne",104.8,2.78058627288775,-49.8709069511981,110.732895253348
"Melbourne",104.9,2.79871564562562,-49.9196196696838,111.012294009938
"Melbourne",105,2.81686899541678,-49.96830956313,111.292252124872
"Melbourne",105.1,2.83504630907236,-50.0169765783557,111.572770622149
"Melbourne",105.2,2.8532475734026,-50.0656206623402,111.853850527732
"Melbourne",105.3,2.87147277521667,-50.1142417622236,112.135492869555
"Melbourne",105.4,2.88972190132277,-50.1628398253063,112.417698677523
"Melbourne",105.5,2.90799493852802,-50.211414799049,112.700468983518
"Melbourne",105.6,2.9262918736384,-50.2599666310727,112.983804821397
"Melbourne",105.7,2.94461269345876,-50.3084952691585,113.267707227001
"Melbourne",105.8,2.96295738479266,-50.3570006612478,113.552177238151
"Melbourne",105.9,2.98132593444249,-50.4054827554418,113.837215894657
"Melbourne",106,2.99971832920929,-50.4539415000018,114.122824238316
"Melbourne",106.1,3.01813455589275,-50.5023768433488,114.409003312919
"Melbourne",106.2,3.03657460129119,-50.5507887340638,114.695754164249
"Melbourne",106.3,3.05503845220145,-50.5991771208872,114.983077840088
"Melbourne",106.4,3.07352609541893,-50.6475419527193,115.27097539022
"Melbourne",106.5,3.0920375177375,-50.6958831786196,115.559447866427
"Melbourne",106.6,3.11057270594943,-50.7442007478071,115.848496322503
"Melbourne",106.7,3.12913164684541,-50.7924946096604,116.138121814246
"Melbourne",106.8,3.14771432721439,-50.840764713717,116.428325399467
"Melbourne",106.9,3.16632073384366,-50.8890110096738,116.719108137993
"Melbourne",107,3.18495085351882,-50.9372334473865,117.010471091666
"Melbourne",107.1,3.20360467302354,-50.98543197687,117.302415324349
"Melbourne",107.2,3.22228217913971,-51.033606548298,117.594941901926
