"City","Excess heat factor","RRfit","RRlow","RRhigh"
"Melbourne",5.3,0.177748997820504,-0.339069360112876,0.697247455301242
"Melbourne",5.39999999999999,0.181003745065,-0.344016895042631,0.708790367343992
"Melbourne",5.5,0.184254855981592,-0.348912455162342,0.720274794113096
"Melbourne",5.59999999999999,0.187502332249467,-0.353756141534611,0.731700813846192
"Melbourne",5.69999999999999,0.190746175548528,-0.358548055794616,0.743068505606614
"Melbourne",5.8,0.193986387559253,-0.363288300159148,0.754377949292007
"Melbourne",5.89999999999999,0.197222969962874,-0.367976977435558,0.765629225642983
"Melbourne",6,0.200455924441156,-0.372614191030984,0.776822416251832
"Melbourne",6.09999999999999,0.203685252676666,-0.37720004496169,0.787957603571554
"Melbourne",6.19999999999999,0.206910956352524,-0.381734643862419,0.79903487092492
"Melbourne",6.3,0.210133037152538,-0.386218092996016,0.81005430251353
"Melbourne",6.39999999999999,0.213351496761183,-0.390650498263112,0.821015983427276
"Melbourne",6.5,0.216566336863577,-0.39503196621189,0.831919999653619
"Melbourne",6.59999999999999,0.219777559145484,-0.399362604048137,0.842766438087339
"Melbourne",6.69999999999999,0.222985165293332,-0.403642519645275,0.85355538654015
"Melbourne",6.8,0.226189156994194,-0.407871821554617,0.86428693375058
"Melbourne",6.89999999999999,0.229389535935831,-0.412050619015802,0.874961169394051
"Melbourne",7,0.232586303806581,-0.416179021967156,0.885578184092806
"Melbourne",7.09999999999999,0.235779462295493,-0.420257141056579,0.896138069426478
"Melbourne",7.19999999999999,0.238969013092261,-0.424285087652165,0.906640917942259
"Melbourne",7.3,0.24215495788722,-0.428262973853277,0.917086823165691
"Melbourne",7.39999999999999,0.245337298371329,-0.43219091250164,0.927475879611328
"Melbourne",7.5,0.248516036236213,-0.436069017192553,0.93780818279352
"Melbourne",7.59999999999999,0.251691173174184,-0.439897402286438,0.948083829237656
"Melbourne",7.69999999999999,0.254862710878134,-0.443676182920261,0.958302916491172
"Melbourne",7.8,0.258030651041641,-0.447405475019402,0.9684655431351
"Melbourne",7.89999999999999,0.261194995358904,-0.451085395309503,0.978571808795414
"Melbourne",8,0.264355745524791,-0.454716061328542,0.988621814154822
"Melbourne",8.09999999999999,0.267512903234812,-0.458297591439072,0.998615660964619
"Melbourne",8.19999999999999,0.270666470185121,-0.461830104840655,1.0085534520567
"Melbourne",8.3,0.273816448072473,-0.465313721582372,1.01843529135577
"Melbourne",8.39999999999999,0.276962838594308,-0.46874856257566,1.02826128389166
"Melbourne",8.5,0.280105643448714,-0.472134749607156,1.03803153581195
"Melbourne",8.59999999999999,0.283244864334398,-0.47547240535184,1.04774615439462
"Melbourne",8.69999999999999,0.286380502950689,-0.478761653386373,1.05740524806106
"Melbourne",8.8,0.289512560997585,-0.482002618202471,1.06700892638907
"Melbourne",8.89999999999999,0.292641040175745,-0.48519542522063,1.07655730012617
"Melbourne",9,0.29576594218641,-0.488340200803938,1.08605048120307
"Melbourne",9.09999999999999,0.298887268731485,-0.491437072272127,1.09548858274733
"Melbourne",9.19999999999999,0.302005021513518,-0.494486167915831,1.10487171909721
"Melbourne",9.3,0.305119202235682,-0.497487617010928,1.11420000581568
"Melbourne",9.39999999999999,0.30822981260179,-0.500441549833297,1.12347355970477
"Melbourne",9.5,0.31133685431628,-0.503348097673484,1.13269249881989
"Melbourne",9.59999999999999,0.314440329084231,-0.506207392851898,1.14185694248456
"Melbourne",9.69999999999999,0.317540238611391,-0.509019568733915,1.15096701130528
"Melbourne",9.8,0.320636584604062,-0.511784759745404,1.1600228271865
"Melbourne",9.89999999999999,0.323729368769254,-0.514503101388364,1.16902451334606
"Melbourne",10,0.32681859281456,-0.517174730256775,1.17797219433049
"Melbourne",10.1,0.32990425844821,-0.519799784052744,1.18686599603095
"Melbourne",10.2,0.332986367379107,-0.522378401602763,1.19570604569896
"Melbourne",10.3,0.336064921316725,-0.524910722874283,1.20449247196266
"Melbourne",10.4,0.339139921971188,-0.527396888992437,1.21322540484319
"Melbourne",10.5,0.34221137105328,-0.529837042257075,1.22190497577124
"Melbourne",10.6,0.345279270274346,-0.532231326159927,1.23053131760396
"Melbourne",10.7,0.348343621346436,-0.534579885402131,1.23910456464202
"Melbourne",10.8,0.35140442598216,-0.53688286591187,1.24762485264691
"Melbourne",10.9,0.354461685894769,-0.539140414862305,1.25609231885848
"Melbourne",11,0.357515402798181,-0.541352680689766,1.26450710201278
"Melbourne",11.1,0.360565578406891,-0.543519813112203,1.27286934236006
"Melbourne",11.2,0.363612214436015,-0.54564196314778,1.28117918168307
"Melbourne",11.3,0.366655312601338,-0.547719283133852,1.28943676331559
"Melbourne",11.4,0.369694874619197,-0.549751926746134,1.29764223216133
"Melbourne",11.5,0.372730902206642,-0.551740049018079,1.30579573471274
"Melbourne",11.6,0.375763397081252,-0.553683806360639,1.3138974190706
"Melbourne",11.7,0.378792360961278,-0.555583356582201,1.32194743496341
"Melbourne",11.8,0.381817795565587,-0.557438858908743,1.32994593376734
"Melbourne",11.9,0.384839702613649,-0.559250474004425,1.33789306852621
"Melbourne",12,0.387858083825576,-0.561018363992205,1.345788993972
"Melbourne",12.1,0.390872940922038,-0.562742692475038,1.35363386654541
"Melbourne",12.2,0.393884275624412,-0.564423624557042,1.36142784441688
"Melbourne",12.3,0.39689208965461,-0.566061326865164,1.36917108750767
"Melbourne",12.4,0.39989638473521,-0.567655967571035,1.37686375751152
"Melbourne",12.5,0.402897162589388,-0.569207716413056,1.38450601791622
"Melbourne",12.6,0.405894424940922,-0.570716744718991,1.39209803402589
"Melbourne",12.7,0.40888817351421,-0.572183225428535,1.39963997298316
"Melbourne",12.8,0.411878410034294,-0.573607333116422,1.40713200379192
"Melbourne",12.9,0.414865136226794,-0.574989244015756,1.41457429734022
"Melbourne",13,0.417848353817929,-0.576329136041587,1.4219670264235
"Melbourne",13.1,0.420828064534562,-0.577627188814855,1.42931036576819
"Melbourne",13.2,0.423804270104156,-0.578883583686607,1.43660449205552
"Melbourne",13.3,0.426776972254772,-0.580098503762494,1.44384958394554
"Melbourne",13.4,0.429746172715095,-0.581272133927713,1.45104582210194
"Melbourne",13.5,0.432711873214409,-0.582404660871993,1.45819338921636
"Melbourne",13.6,0.435674075482617,-0.583496273115192,1.46529247003377
"Melbourne",13.7,0.438632781250203,-0.584547161032989,1.47234325137786
"Melbourne",13.8,0.441587992248271,-0.585557516883028,1.47934592217658
"Melbourne",13.9,0.444539710208569,-0.586527534831283,1.48630067348834
"Melbourne",14,0.447487936863378,-0.587457410978798,1.49320769852823
"Melbourne",14.1,0.450432673945622,-0.588347343388784,1.50006719269486
"Melbourne",14.2,0.453373923188827,-0.589197532113905,1.50687935359717
"Melbourne",14.3,0.456311686327138,-0.590008179224122,1.51364438108195
"Melbourne",14.4,0.459245965095278,-0.59077948883457,1.52036247726128
"Melbourne",14.5,0.462176761228572,-0.591511667134004,1.52703384654072
"Melbourne",14.6,0.465104076462941,-0.592204922413531,1.5336586956475
"Melbourne",14.7,0.468027912534952,-0.592859465095541,1.54023723365924
"Melbourne",14.8,0.470948271181704,-0.593475507763097,1.54676967203282
"Melbourne",14.9,0.473865154140962,-0.594053265189676,1.55325622463387
"Melbourne",15,0.476778563151004,-0.594592954369122,1.55969710776622
"Melbourne",15.1,0.479688499950792,-0.595094794546058,1.56609254020204
"Melbourne",15.2,0.48259496627987,-0.595559007246593,1.57244274321211
"Melbourne",15.3,0.485497963878312,-0.595985816309286,1.57874794059643
"Melbourne",15.4,0.488397494486859,-0.596375447916597,1.58500835871533
"Melbourne",15.5,0.491293559846828,-0.596728130626545,1.59122422652065
"Melbourne",15.6,0.494186161700094,-0.597044095404808,1.59739577558757
"Melbourne",15.7,0.497075301789196,-0.597323575657027,1.60352324014645
"Melbourne",15.8,0.499960981857206,-0.597566807261563,1.60960685711531
"Melbourne",15.9,0.502843203647818,-0.597774028602582,1.61564686613243
"Melbourne",16,0.505721968905282,-0.597945480603368,1.62164350958935
"Melbourne",16.1,0.50859727937449,-0.598081406760087,1.62759703266429
"Melbourne",16.2,0.511469136800913,-0.5981820531758,1.63350768335568
"Melbourne",16.3,0.514337542930554,-0.598247668594898,1.63937571251633
"Melbourne",16.4,0.517202499510083,-0.598278504437721,1.64520137388759
"Melbourne",16.5,0.520064008286725,-0.598274814835653,1.65098492413411
"Melbourne",16.6,0.522922071008303,-0.598236856666412,1.65672662287875
"Melbourne",16.7,0.525776689423174,-0.598164889589758,1.66242673273791
"Melbourne",16.8,0.528627865280362,-0.598059176083454,1.66808551935713
"Melbourne",16.9,0.531475600329445,-0.597919981479544,1.67370325144698
"Melbourne",17,0.534319896320556,-0.597747574000962,1.6792802008192
"Melbourne",17.1,0.537160755004451,-0.59754222479842,1.68481664242339
"Melbourne",17.2,0.539998178132461,-0.597304207987637,1.69031285438379
"Melbourne",17.3,0.542832167456475,-0.597033800686753,1.69576911803626
"Melbourne",17.4,0.545662724729024,-0.596731283054219,1.7011857179658
"Melbourne",17.5,0.548489851703149,-0.596396938326693,1.70656294204417
"Melbourne",17.6,0.551313550132515,-0.596031052857526,1.71190108146793
"Melbourne",17.7,0.554133821771363,-0.595633916155236,1.71720043079646
"Melbourne",17.8,0.556950668374512,-0.595205820922429,1.72246128799074
"Melbourne",17.9,0.559764091697357,-0.594747063094869,1.7276839544518
"Melbourne",18,0.562574093495893,-0.594257941880827,1.73286873505978
"Melbourne",18.1,0.565380675526628,-0.593738759800666,1.73801593821319
"Melbourne",18.2,0.56818383954671,-0.593189822726614,1.74312587586825
"Melbourne",18.3,0.570983587313889,-0.592611439922841,1.74819886357858
"Melbourne",18.4,0.573779920586381,-0.592003924085593,1.75323522053508
"Melbourne",18.5,0.576572841123091,-0.591367591383629,1.75823526960577
"Melbourne",18.6,0.579362350683454,-0.59070276149884,1.76319933737625
"Melbourne",18.7,0.582148451027464,-0.590009757666932,1.76812775418993
"Melbourne",18.8,0.58493114391569,-0.589288906718366,1.77302085418851
"Melbourne",18.9,0.587710431109323,-0.588540539119375,1.7778789753528
"Melbourne",19,0.590486314370064,-0.587764989013129,1.78270245954331
"Melbourne",19.1,0.593258795460216,-0.586962594261042,1.78749165254135
"Melbourne",19.2,0.596027876142657,-0.586133696484015,1.79224690408981
"Melbourne",19.3,0.598793558180843,-0.585278641104015,1.79696856793434
"Melbourne",19.4,0.601555843338741,-0.584397777385404,1.80165700186445
"Melbourne",19.5,0.604314733380962,-0.583491458476604,1.80631256775459
"Melbourne",19.6,0.607070230072648,-0.582560041451485,1.81093563160535
"Melbourne",19.7,0.609822335179522,-0.581603887351057,1.81552656358466
"Melbourne",19.8,0.612571050467858,-0.580623361224808,1.8200857380688
"Melbourne",19.9,0.615316377704511,-0.579618832172291,1.82461353368364
"Melbourne",20,0.618058318656911,-0.578590673384427,1.8291103333455
"Melbourne",20.1,0.620796875092999,-0.577539262184834,1.83357652430212
"Melbourne",20.2,0.623532048781339,-0.576464980070956,1.83801249817352
"Melbourne",20.3,0.62626384149107,-0.575368212755112,1.84241865099253
"Melbourne",20.4,0.628992254991823,-0.574249350205325,1.84679538324528
"Melbourne",20.5,0.631717291053868,-0.573108786685905,1.85114309991152
"Melbourne",20.6,0.634438951447969,-0.571946920797972,1.85546221050459
"Melbourne",20.7,0.637157237945507,-0.570764155519421,1.85975312911122
"Melbourne",20.8,0.639872152318399,-0.569560898244914,1.86401627443091
"Melbourne",20.9,0.642583696339116,-0.568337560825294,1.8682520698152
"Melbourne",21,0.645291871780707,-0.56709455960674,1.87246094330629
"Melbourne",21.1,0.647996680416774,-0.565832315469539,1.8766433276755
"Melbourne",21.2,0.650698124021476,-0.564551253866374,1.88079966046122
"Melbourne",21.3,0.653396204369505,-0.563251804860132,1.88493038400626
"Melbourne",21.4,0.656090923236152,-0.561934403161268,1.88903594549492
"Melbourne",21.5,0.658782282397241,-0.560599488164493,1.89311679698925
"Melbourne",21.6,0.661470283629151,-0.559247503985039,1.89717339546498
"Melbourne",21.7,0.664154928708816,-0.55787889949408,1.90120620284653
"Melbourne",21.8,0.666836219413725,-0.556494128353635,1.90521568604161
"Melbourne",21.9,0.669514157521967,-0.55509364905072,1.90920231697491
"Melbourne",22,0.672188744812074,-0.553677924930551,1.91316657262097
"Melbourne",22.1,0.674859983063247,-0.552247424229213,1.91710893503652
"Melbourne",22.2,0.677527874055173,-0.550802620105217,1.92102989139158
"Melbourne",22.3,0.680192419568115,-0.549343990670215,1.92492993399986
"Melbourne",22.4,0.682853621382873,-0.54787201901878,1.92880956034818
"Melbourne",22.5,0.685511481280776,-0.546387193257047,1.93266927312465
"Melbourne",22.6,0.688166001043777,-0.544890006530385,1.93650958024616
"Melbourne",22.7,0.690817182454317,-0.543380957049899,1.9403309948842
"Melbourne",22.8,0.69346502729537,-0.541860548117645,1.94413403549005
"Melbourne",22.9,0.696109537350509,-0.540329288150687,1.94791922581823
"Melbourne",23,0.698750714403817,-0.538787690703779,1.95168709494886
"Melbourne",23.1,0.701388560239935,-0.537236274490738,1.95543817730872
"Melbourne",23.2,0.704023076644078,-0.535675563404236,1.95917301269066
"Melbourne",23.3,0.706654265401951,-0.53410608653427,1.96289214627161
"Melbourne",23.4,0.709282128299837,-0.532528378184871,1.96659612862902
"Melbourne",23.5,0.711906667124551,-0.530942977889293,1.97028551575562
"Melbourne",23.6,0.714527883663463,-0.52935043042347,1.97396086907253
"Melbourne",23.7,0.717145779704453,-0.52775128581769,1.97762275544056
"Melbourne",23.8,0.719760357036026,-0.52614609936642,1.98127174716964
"Melbourne",23.9,0.722371617447104,-0.52453543163623,1.98490842202643
"Melbourne",24,0.724979562727257,-0.522919848471637,1.98853336323976
"Melbourne",24.1,0.727584194666564,-0.521299920999085,1.99214715950415
"Melbourne",24.2,0.730185515055592,-0.519676225628618,1.99575040498134
"Melbourne",24.3,0.732783525685488,-0.518049344053317,1.99934369929906
"Melbourne",24.4,0.735378228347972,-0.516419863246698,2.00292764754835
"Melbourne",24.5,0.737969624835255,-0.514788375457398,2.00650286027764
"Melbourne",24.6,0.740557716940082,-0.513155478201754,2.01006995348509
"Melbourne",24.7,0.74314250645573,-0.511521774253632,2.01362954860806
"Melbourne",24.8,0.745723995176073,-0.509887871631798,2.01718227251
"Melbourne",24.9,0.748302184895455,-0.508254383584572,2.02072875746482
"Melbourne",25,0.750877077408751,-0.506621928571671,2.02426964113838
"Melbourne",25.1,0.753448674511414,-0.50499113024346,2.02780556656725
"Melbourne",25.2,0.756016977999407,-0.503362617416936,2.03133718213455
"Melbourne",25.3,0.758581989669227,-0.501737024049098,2.03486514154265
"Melbourne",25.4,0.761143711317902,-0.500114989207012,2.03839010378315
"Melbourne",25.5,0.763702144742995,-0.498497157034827,2.04191273310335
"Melbourne",25.6,0.7662572917426,-0.496884176717649,2.04543369896977
"Melbourne",25.7,0.768809154115302,-0.495276702441982,2.04895367602833
"Melbourne",25.8,0.771357733660305,-0.493675393352933,2.05247334406107
"Melbourne",25.9,0.773903032177237,-0.492080913507964,2.0559933879396
"Melbourne",26,0.776445051466323,-0.490493931827063,2.05951449757487
"Melbourne",26.1,0.778983793328281,-0.488915122039435,2.06303736786351
"Melbourne",26.2,0.7815192595644,-0.487345162626507,2.06656269863044
"Melbourne",26.3,0.784051451976442,-0.485784736761163,2.07009119456778
"Melbourne",26.4,0.786580372366741,-0.484234532243377,2.07362356517005
"Melbourne",26.5,0.789106022538077,-0.482695241431719,2.0771605246654
"Melbourne",26.6,0.791628404293876,-0.481167561171292,2.0807027919431
"Melbourne",26.7,0.79414751943796,-0.479652192717428,2.08425109047687
"Melbourne",26.8,0.796663369774775,-0.478149841655506,2.08780614824438
"Melbourne",26.9,0.799175957109255,-0.476661217816721,2.09136869764266
"Melbourne",27,0.8016852832468,-0.475187035189606,2.09493947539912
"Melbourne",27.1,0.804191349993411,-0.473728011827534,2.09851922247888
"Melbourne",27.2,0.806694159155597,-0.472284869751916,2.10210868398748
"Melbourne",27.3,0.809193712540335,-0.470858334851187,2.10570860906949
"Melbourne",27.4,0.81169001195518,-0.469449136775524,2.10931975080293
"Melbourne",27.5,0.814183059208151,-0.468058008827177,2.11294286608916
"Melbourne",27.6,0.816672856107825,-0.466685687846602,2.11657871553872
"Melbourne",27.7,0.81915940446331,-0.465332914094096,2.12022806335255
"Melbourne",27.8,0.821642706084158,-0.46400043112711,2.12389167719891
"Melbourne",27.9,0.824122762780521,-0.462688985673221,2.1275703280861
"Melbourne",28,0.826599576363019,-0.461399327498613,2.13126479023042
"Melbourne",28.1,0.8290731486428,-0.460132209272268,2.13497584092011
"Melbourne",28.2,0.831543481431507,-0.458888386425715,2.1387042603747
"Melbourne",28.3,0.834010576541333,-0.457668617008411,2.14245083159998
"Melbourne",28.4,0.836474435784962,-0.456473661538759,2.14621634023875
"Melbourne",28.5,0.838935060975587,-0.455304282850844,2.15000157441705
"Melbourne",28.6,0.841392453926915,-0.454161245936802,2.1538073245863
"Melbourne",28.7,0.843846616453159,-0.453045317784939,2.15763438336101
"Melbourne",28.8,0.846297550369068,-0.451957267213743,2.16148354535235
"Melbourne",28.9,0.848745257489902,-0.450897864701527,2.16535560699758
"Melbourne",29,0.851189739631342,-0.449867882212152,2.16925136638519
"Melbourne",29.1,0.853630998609711,-0.448868093016586,2.17317162307638
"Melbourne",29.2,0.856069036241758,-0.447899271510643,2.17711717792213
"Melbourne",29.3,0.858503854344761,-0.446962193028644,2.18108883287673
"Melbourne",29.4,0.860935454736467,-0.446057633653429,2.18508739080729
"Melbourne",29.5,0.86336383923522,-0.445186370022665,2.18911365529979
"Melbourne",29.6,0.865789009659768,-0.444349179131476,2.1931684304612
"Melbourne",29.7,0.868210967829408,-0.443546838131681,2.1972525207185
"Melbourne",29.8,0.870629715563975,-0.442780124127629,2.20136673061411
"Melbourne",29.9,0.873045254683746,-0.442049813968837,2.2055118645981
"Melbourne",30,0.875457587009532,-0.441356684039484,2.20968872681735
"Melbourne",30.1,0.877866714362652,-0.440701510045016,2.21389812090185
"Melbourne",30.2,0.880272638564916,-0.440085066795903,2.21814084974803
"Melbourne",30.3,0.882675361438623,-0.439508127988819,2.22241771529958
"Melbourne",30.4,0.885074884806625,-0.438971465985283,2.22672951832579
"Melbourne",30.5,0.887471210492174,-0.438475851588005,2.23107705819741
"Melbourne",30.6,0.889864340319146,-0.438022053815246,2.2354611326608
"Melbourne",30.7,0.892254276111837,-0.43761083967303,2.23988253760961
"Melbourne",30.8,0.894641019695008,-0.437242973925844,2.24434206685529
"Melbourne",30.9,0.897024572894045,-0.43691921886565,2.2488405118956
"Melbourne",31,0.899404937534687,-0.436640334079652,2.25337866168209
"Melbourne",31.1,0.901782115443273,-0.436407076216927,2.25795730238636
"Melbourne",31.2,0.904156108446563,-0.4362201987542,2.26257721716543
"Melbourne",31.3,0.906526918371897,-0.43608045176089,2.26723918592648
"Melbourne",31.4,0.908894547047012,-0.435988581663804,2.27194398509114
"Melbourne",31.5,0.911258996300224,-0.435945331011556,2.27669238735955
"Melbourne",31.6,0.913620267960269,-0.435951438239046,2.28148516147453
"Melbourne",31.7,0.91597836385644,-0.436007637432256,2.28632307198591
"Melbourne",31.8,0.918333285818496,-0.436114658093523,2.29120687901558
"Melbourne",31.9,0.920685035676683,-0.436273224907624,2.29613733802307
"Melbourne",32,0.923033615261715,-0.436484057508835,2.30111519957235
"Melbourne",32.1,0.92537902640486,-0.436747870249343,2.30614120909984
"Melbourne",32.2,0.927721270937809,-0.437065371969092,2.31121610668388
"Melbourne",32.3,0.930060350692763,-0.437437265767515,2.31634062681616
"Melbourne",32.4,0.932396267502456,-0.437864248777253,2.32151549817501
"Melbourne",32.5,0.93472902320002,-0.438347011940132,2.32674144340104
"Melbourne",32.6,0.937058619619169,-0.438886239785796,2.33201917887542
"Melbourne",32.7,0.939385058594056,-0.439482610213071,2.33734941450092
"Melbourne",32.8,0.941708341959302,-0.440136794274337,2.34273285348583
"Melbourne",32.9,0.94402847155004,-0.440849455963344,2.34817019213152
"Melbourne",33,0.946345449201891,-0.441621252006452,2.35366211962318
"Melbourne",33.1,0.948659276750963,-0.442452831657669,2.3592093178247
"Melbourne",33.2,0.950969956033809,-0.443344836497828,2.36481246107729
"Melbourne",33.3,0.953277488887516,-0.444297900237844,2.37047221600251
"Melbourne",33.4,0.955581877149614,-0.445312648526675,2.37618924130978
"Melbourne",33.5,0.957883122658143,-0.446389698763749,2.3819641876085
"Melbourne",33.6,0.960181227251611,-0.447529659916568,2.38779769722535
"Melbourne",33.7,0.962476192768991,-0.448733132343226,2.39369040402626
"Melbourne",33.8,0.964768021049767,-0.450000707620424,2.39964293324433
"Melbourne",33.9,0.967056713933867,-0.451332968376927,2.40565590131265
"Melbourne",34,0.969342273261753,-0.452730488132747,2.41172991570335
"Melbourne",34.1,0.971624700874285,-0.454193831144245,2.41786557477228
"Melbourne",34.2,0.97390399861288,-0.455723552255294,2.4240634676097
"Melbourne",34.3,0.976180168319374,-0.457320196754629,2.43032417389741
"Melbourne",34.4,0.978453211836117,-0.458984300239562,2.43664826377208
"Melbourne",34.5,0.980723131005901,-0.460716388486249,2.44303629769511
"Melbourne",34.6,0.982989927672029,-0.462516977326555,2.44948882632916
"Melbourne",34.7,0.985253603678271,-0.464386572531661,2.45600639042143
"Melbourne",34.8,0.987514160868819,-0.466325669702528,2.46258952069374
"Melbourne",34.9,0.989771601088418,-0.468334754167388,2.46923873773963
"Melbourne",35,0.992025926182216,-0.470414300886135,2.47595455192846
"Melbourne",35.1,0.994277137995891,-0.472564774361939,2.48273746331666
"Melbourne",35.2,0.996525238375545,-0.474786628559942,2.489587961566
"Melbourne",35.3,0.998770229167789,-0.477080306833277,2.49650652586932
"Melbourne",35.4,1.00101211221968,-0.479446241856241,2.50349362488334
"Melbourne",35.5,1.00325088937876,-0.481884855564774,2.51054971666873
"Melbourne",35.6,1.005486562493,-0.484396559104261,2.51767524863762
"Melbourne",35.7,1.00771913341089,-0.486981752784632,2.5248706575083
"Melbourne",35.8,1.00994860398136,-0.489640826042681,2.53213636926728
"Melbourne",35.9,1.01217497605384,-0.492374157411779,2.53947279913842
"Melbourne",36,1.01439825147818,-0.495182114498649,2.54688035155961
"Melbourne",36.1,1.0166184321047,-0.498065053967522,2.55435942016646
"Melbourne",36.2,1.01883551978426,-0.501023321531269,2.56191038778304
"Melbourne",36.3,1.02104951636806,-0.504057251949752,2.56953362641987
"Melbourne",36.4,1.02326042370786,-0.507167169035028,2.57722949727892
"Melbourne",36.5,1.02546824365588,-0.510353385663576,2.58499835076527
"Melbourne",36.6,1.02767297806474,-0.51361620379532,2.59284052650595
"Melbourne",36.7,1.02987462878759,-0.516955914499362,2.60075635337522
"Melbourne",36.8,1.03207319767797,-0.520372797986324,2.6087461495266
"Melbourne",36.9,1.03426868658998,-0.523867123647126,2.61681022243125
"Melbourne",37,1.03646109737809,-0.527439150098241,2.62494886892297
"Melbourne",37.1,1.03865043189728,-0.531089125233042,2.63316237524909
"Melbourne",37.2,1.04083669200294,-0.534817286279277,2.64145101712758
"Melbourne",37.3,1.043019879551,-0.538623859862464,2.64981505981023
"Melbourne",37.4,1.04519999639778,-0.542509062075069,2.65825475815136
"Melbourne",37.5,1.04737704440008,-0.546473098551259,2.66677035668217
"Melbourne",37.6,1.04955102541513,-0.550516164547044,2.6753620896907
"Melbourne",37.7,1.05172194130068,-0.55463844502579,2.6840301813069
"Melbourne",37.8,1.05388979391485,-0.558840114748715,2.69277484559265
"Melbourne",37.9,1.05605458511633,-0.563121338370276,2.70159628663706
"Melbourne",38,1.05821631676415,-0.567482270538366,2.71049469865605
"Melbourne",38.1,1.06037499071783,-0.57192305599888,2.7194702660968
"Melbourne",38.2,1.06253060883741,-0.576443829704731,2.72852316374619
"Melbourne",38.3,1.06468317298327,-0.581044716928969,2.7376535568437
"Melbourne",38.4,1.06683268501633,-0.585725833381723,2.74686160119804
"Melbourne",38.5,1.06897914679793,-0.590487285331098,2.75614744330754
"Melbourne",38.6,1.07112256018984,-0.595329169727365,2.76551122048416
"Melbourne",38.7,1.07326292705434,-0.600251574330668,2.77495306098072
"Melbourne",38.8,1.0754002492541,-0.605254577841796,2.78447308412137
"Melbourne",38.9,1.07753452865227,-0.610338250035858,2.79407140043495
"Melbourne",39,1.07966576711245,-0.615502651898825,2.80374811179109
"Melbourne",39.1,1.08179396649866,-0.620747835766433,2.81350331153885
"Melbourne",39.2,1.08391912867538,-0.626073845465602,2.82333708464775
"Melbourne",39.3,1.08604125550757,-0.631480716457922,2.83324950785091
"Melbourne",39.4,1.08816034886059,-0.636968475985067,2.84324064979014
"Melbourne",39.5,1.09027641060029,-0.642537143216126,2.85331057116285
"Melbourne",39.6,1.09238944259291,-0.648186729396305,2.86345932487049
"Melbourne",39.7,1.09449944670519,-0.653917237997259,2.87368695616848
"Melbourne",39.8,1.09660642480427,-0.659728664868431,2.88399350281723
"Melbourne",39.9,1.09871037875779,-0.665620998389616,2.89437899523435
"Melbourne",40,1.10081131043376,-0.671594219624305,2.90484345664757
"Melbourne",40.1,1.10290922170067,-0.677648302473677,2.91538690324853
"Melbourne",40.2,1.10500411442747,-0.683783213831302,2.92600934434701
"Melbourne",40.3,1.10709599048351,-0.689998913738032,2.93671078252553
"Melbourne",40.4,1.10918485173861,-0.696295355537213,2.94749121379421
"Melbourne",40.5,1.11127070006303,-0.702672486029987,2.95835062774568
"Melbourne",40.6,1.11335353732744,-0.70913024563044,2.96928900770996
"Melbourne",40.7,1.11543336540298,-0.715668568520544,2.98030633090902
"Melbourne",40.8,1.11751018616124,-0.722287382804854,2.99140256861108
"Melbourne",40.9,1.11958400147421,-0.728986610664528,3.00257768628434
"Melbourne",41,1.12165481321431,-0.735766168510898,3.0138316437502
"Melbourne",41.1,1.12372262325446,-0.742625967138233,3.02516439533567
"Melbourne",41.2,1.12578743346794,-0.749565911875594,3.03657589002486
"Melbourne",41.3,1.12784924572851,-0.756585902737861,3.0480660716097
"Melbourne",41.4,1.12990806191036,-0.763685834575556,3.05963487883938
"Melbourne",41.5,1.1319638838881,-0.770865597223547,3.07128224556872
"Melbourne",41.6,1.13401671353677,-0.778125075648517,3.08300810090529
"Melbourne",41.7,1.13606655273188,-0.785464150094972,3.09481236935509
"Melbourne",41.8,1.13811340334935,-0.792882696229913,3.10669497096689
"Melbourne",41.9,1.14015726726551,-0.800380585285898,3.11865582147488
"Melbourne",42,1.14219814635714,-0.807957684202576,3.13069483243991
"Melbourne",42.1,1.14423604250147,-0.815613855766406,3.1428119113889
"Melbourne",42.2,1.14627095757611,-0.823348958748815,3.15500696195257
"Melbourne",42.3,1.14830289345917,-0.831162848042422,3.16727988400136
"Melbourne",42.4,1.15033185202911,-0.839055374795417,3.17963057377952
"Melbourne",42.5,1.1523578351649,-0.847026386544103,3.19205892403716
"Melbourne",42.6,1.15438084474584,-0.855075727343324,3.20456482416054
"Melbourne",42.7,1.15640088265174,-0.863203237895049,3.21714816030012
"Melbourne",42.8,1.15841795076284,-0.871408755674818,3.22980881549675
"Melbourne",42.9,1.1604320509597,-0.879692115056052,3.2425466698057
"Melbourne",43,1.16244318512346,-0.888053147432444,3.25536160041857
"Melbourne",43.1,1.16445135513554,-0.896491681337885,3.26825348178297
"Melbourne",43.2,1.1664565628779,-0.905007542564584,3.28122218572027
"Melbourne",43.3,1.16845881023284,-0.913600554278682,3.29426758154086
"Melbourne",43.4,1.17045809908312,-0.922270537133896,3.30738953615746
"Melbourne",43.5,1.17245443131193,-0.93101730938272,3.32058791419605
"Melbourne",43.6,1.17444780880287,-0.939840686985627,3.33386257810457
"Melbourne",43.7,1.17643823343994,-0.948740483717792,3.3472133882595
"Melbourne",43.8,1.1784257071076,-0.957716511273765,3.36064020306999
"Melbourne",43.9,1.18041023169071,-0.966768579369781,3.37414287907998
